!  
! R    D    M    P
4001
85.3496782483668 22237.97080096378 4737236587666.486 -56448878066.62015
85.46280557550995 22121.475879357266 4737466578972.352 -56375405684.110115
85.57608284805896 22005.58989914389 4737696276394.572 -56302026997.20126
85.68951026476005 21890.309685924767 4737925680294.881 -56228741891.12372
85.80308802462281 21775.632081792624 4738154791034.599 -56155550251.23596
85.91681632692065 21661.553945246444 4738383608974.638 -56082451963.02453
86.03069537119117 21548.07215110656 4738612134475.502 -56009446912.1032
86.1447253572362 21435.18359043053 4738840367897.289 -55936534984.21427
86.25890648512265 21322.88517042862 4739068309599.687 -55863716065.226875
86.37323895518254 21211.1738143806 4739295959941.977 -55790990041.13826
86.4877229680134 21100.04646155253 4739523319283.032 -55718356798.07304
86.60235872447866 20989.500067114015 4739750387981.322 -55645816222.283035
86.71714642570798 20879.53160205595 4739977166394.908 -55573368200.14714
86.8320862730976 20770.13805310865 4740203654881.445 -55501012618.17124
86.94717846831072 20661.31642266042 4740429853798.184 -55428749362.98881
87.06242321327784 20553.063728676505 4740655763501.969 -55356578321.35952
87.17782071019707 20445.37700461856 4740881384349.24 -55284499380.1701
87.29337116153457 20338.253299364373 4741106716696.035 -55212512426.434006
87.40907477002492 20231.68967712806 4741331760897.985 -55140617347.29089
87.52493173867116 20125.683217381033 4741556517310.318 -55068814030.007324
87.64094227074568 20020.231014772507 4741780986287.859 -54997102361.97619
87.75710656979018 19915.33017905136 4742005168185.03 -54925482230.716125
87.87342483961619 19810.977834987792 4742229063355.852 -54853953523.87199
87.98989728430534 19707.171122295695 4742452672153.939 -54782516129.215126
88.10652410820978 19603.907195555243 4742675994932.51 -54711169934.64204
88.22330551595253 19501.183224135963 4742899032044.377 -54639914828.1757
88.34024171242781 19398.996392120192 4743121783841.954 -54568750697.96451
88.45733290280143 19297.343898226933 4743344250677.252 -54497677432.28228
88.57457929251112 19196.222955736077 4743566432901.885 -54426694919.52822
88.69198108726694 19095.63079241301 4743788330867.0625 -54355803048.22722
88.80953849305159 18995.564650433684 4744009944923.599 -54285001707.0293
88.92725171612089 18896.021786309906 4744231275421.906 -54214290784.70955
89.04512096300377 18796.999470815426 4744452322711.998 -54143670170.168106
89.16314644050316 18698.494988911687 4744673087143.49 -54073139752.42979
89.28132835569602 18600.50563967462 4744893569065.602 -54002699420.644585
89.39966691593379 18503.028736221546 4745113768827.149 -53932349064.08706
89.51816232884275 18406.06160563845 4745333686776.558 -53862088572.15611
89.63681480232435 18309.601588907666 4745553323261.851 -53791917834.37545
89.75562454455564 18213.64604083595 4745772678630.656 -53721836740.3931
89.87459176398959 18118.192329982856 4745991753230.208 -53651845179.98108
89.99371666935542 18023.237838589568 4746210547407.34 -53581943043.03576
90.11299946965907 17928.77996250805 4746429061508.494 -53512130219.57775
90.23244037418351 17834.816111130516 4746647295879.715 -53442406599.75113
90.35203959248915 17741.34370731933 4746865250866.652 -53372772073.82421
90.4717973344139 17648.36018733748 4747082926814.563 -53303226532.18894
90.59171381007415 17555.86300077872 4747300324068.309 -53233769865.36076
90.71178922986458 17463.849610498954 4747517442972.356 -53164401963.97845
90.8320238044588 17372.31749254732 4747734283870.78 -53095122718.8044
90.95241774480968 17281.264136097965 4747950847107.262 -53025932020.72422
91.07297126214968 17190.68704338202 4748167133025.091 -52956829760.746925
91.19368456799121 17100.58372962003 4748383141967.161 -52887815830.00415
91.31455787412706 17010.95172295462 4748598874275.979 -52818890119.75068
91.43559139263076 16921.78856438358 4748814330293.656 -52750052521.36442
91.55678533585689 16833.091807693298 4749029510361.914 -52681302926.34559
91.67813991644152 16744.8590193925 4749244414822.083 -52612641226.317276
91.79965534730256 16657.087778646368 4749459044015.104 -52544067313.024864
91.92133184164025 16569.77567721086 4749673398281.525 -52475581078.336235
92.04316961293708 16482.920319367855 4749887477961.509 -52407182414.24172
92.16516887495882 16396.519321859745 4750101283394.822 -52338871212.85379
92.28732984175451 16310.570313825221 4750314814920.85 -52270647366.40691
92.40965272765683 16225.070936735006 4750528072878.583 -52202510767.25761
92.53213774728262 16140.018844327895 4750741057606.626 -52134461307.88405
92.65478511553314 16055.411702547239 4750953769443.196 -52066498880.886665
92.77759504759453 15971.247189477703 4751166208726.121 -51998623378.986786
92.90056775893811 15887.522995282387 4751378375792.843 -51930834695.027916
93.0237034653208 15804.2368221402 4751590270980.416 -51863132721.97474
93.14700238278556 15721.386384183617 4751801894625.509 -51795517352.91327
93.27046472766162 15638.969407436762 4752013247064.402 -51727988481.05067
93.39409071656509 15556.983629753695 4752224328632.994 -51660545999.715385
93.5178805663989 15475.42680075738 4752435139666.793 -51593189802.35685
93.64183449435376 15394.296681778324 4752645680500.926 -51525919782.54515
93.76595271790815 15313.591045794159 4752855951470.132 -51458735833.97119
93.89023545482884 15233.307677369186 4753065952908.769 -51391637850.446655
94.01468292317121 15153.444372594391 4753275685150.809 -51324625725.90373
94.13929534127968 15073.998939027655 4753485148529.84 -51257699354.39537
94.26407292778806 14994.969195634352 4753694343379.068 -51190858630.09416
94.38901590161997 14916.352972728228 4753903270031.315 -51124103447.2937
94.51412448198917 14838.148111912567 4754111928819.022 -51057433700.40724
94.63939888840002 14760.352466021679 4754320320074.246 -50990849283.968155
94.76483934064781 14682.963899062699 4754528444128.662 -50924350092.62971
94.89044605881915 14605.980286157672 4754736301313.565 -50857936021.16503
95.01621926329247 14529.399513485872 4754943891959.869 -50791606964.467064
95.14215917473798 14453.219478226747 4755151216398.105 -50725362817.54792
95.26826601411874 14377.4380885025 4755358274958.427 -50659203475.53964
95.39454000269052 14302.053263321632 4755565067970.6045 -50593128833.69331
95.52098136200239 14227.06293252246 4755771595764.03 -50527138787.379555
95.64759031389706 14152.46503671693 4755977858667.719 -50461233232.08795
95.7743670805113 14078.257527234802 4756183857010.303 -50395412063.427025
95.9013118842763 14004.438366068067 4756389591120.038 -50329675177.12453
96.02842494791807 13931.005525815684 4756595061324.801 -50264022469.02684
96.15570649445783 13857.95698962858 4756800267952.092 -50198453835.09899
96.28315674721244 13785.290751154911 4757005211329.031 -50132969171.42488
96.41077592979471 13713.004814485701 4757209891782.364 -50067568374.206764
96.53856426611397 13641.09719410057 4757414309638.458 -50002251339.765144
96.66652198037602 13569.565914814133 4757618465223.305 -49937017964.53896
96.79464929708412 13498.409011722082 4757822358862.518 -49871868145.085335
96.92294644103904 13427.624530148043 4758025990881.338 -49806801778.07965
97.0514136373395 13357.210525590552 4758229361604.629 -49741818760.31474
97.18005111138253 13287.165063670252 4758432471356.879 -49676918988.7017
97.30885908886398 13217.486220077397 4758635320462.202 -49612102360.26925
97.43783779577882 13148.172080519664 4758837909244.339 -49547368772.163536
97.56698745842156 13079.220740670165 4759040238026.655 -49482718121.64858
97.69630830338669 13010.630306115792 4759242307132.144 -49418150306.10577
97.82580055756898 12942.398892305791 4759444116883.423 -49353665223.03356
97.955464448164 12874.524624500615 4759645667602.739 -49289262770.04796
98.08530020266842 12807.005637721017 4759846959611.967 -49224942844.88175
98.21530804888056 12739.840076697415 4760047993232.606 -49160705345.384674
98.34548821490037 12673.026095819701 4760248768785.787 -49096550169.52385
98.47584092913047 12606.56185908684 4760449286592.269 -49032477215.38269
98.60636642027605 12540.445540057251 4760649546972.437 -48968486381.16135
98.7370649173455 12474.675321799123 4760849550246.309 -48904577565.17658
98.86793664965073 12409.249396841138 4761049296733.53 -48840750665.86157
98.99898184680761 12344.16596712335 4761248786753.377 -48777005581.7658
99.1302007387363 12279.42324394841 4761448020624.756 -48713342211.5554
99.26159355566179 12215.01944793294 4761646998666.203 -48649760454.01192
99.39316052811415 12150.952808959271 4761845721195.887 -48586260208.03324
99.52490188692907 12087.221566127313 4762044188531.605 -48522841372.63352
99.65681786324814 12023.823967706807 4762242400990.792 -48459503846.942314
99.78890868851947 11960.758271089611 4762440358890.509 -48396247530.20455
99.92117459449761 11898.022742742656 4762638062547.451 -48333072321.781525
100.05361581324462 11835.615658160501 4762835512277.948 -48269978121.14971
100.18623257713003 11773.535301818723 4763032708397.961 -48206964827.90074
100.31902511883136 11711.779967127255 4763229651223.084 -48144032341.741554
100.45199367133456 11650.347956384032 4763426341068.547 -48081180562.49441
100.58513846793437 11589.23758072887 4763622778249.214 -48018409390.09654
100.71845974223477 11528.44716009758 4763818963079.58 -47955718724.60021
100.85195772814933 11467.975023176337 4764014895873.781 -47893108466.172356
100.98563265990173 11407.819507356253 4764210576945.583 -47830578515.09483
101.11948477202603 11347.97895868822 4764406006608.391 -47768128771.763916
101.25351429936723 11288.451731837953 4764601185175.242 -47705759136.69047
101.38772147708153 11229.236190041303 4764796112958.815 -47643469510.49972
101.52210654063698 11170.330705059709 4764990790271.421 -47581259793.931114
101.65666972581342 11111.733657136152 4765185217425.01 -47519129887.83856
101.79141126870347 11053.443434950852 4765379394731.169 -47457079693.19009
101.92633140571262 10995.458435577668 4765573322501.123 -47395109111.067444
102.0614303735597 10937.777064440463 4765767001045.735 -47333218042.66604
102.19670840927728 10880.397735269808 4765960430675.507 -47271406389.29579
102.33216575021214 10823.318870059808 4766153611700.578 -47209674052.37937
102.4678026340256 10766.538899025276 4766346544430.7295 -47148020933.453636
102.60361929869406 10710.056260558984 4766539229175.378 -47086446934.16872
102.73961598250928 10653.869401189282 4766731666243.583 -47024951956.28803
102.87579292407891 10597.97677553782 4766923855944.045 -46963535901.68824
103.01215036232684 10542.376846277559 4767115798585.102 -46902198672.35925
103.14868853649376 10487.068084090912 4767307494474.734 -46840940170.40357
103.28540768613716 10432.048967628349 4767498943920.565 -46779760298.037285
103.42230805113233 10377.317983466775 4767690147229.857 -46718658957.58844
103.55938987167245 10322.87362606853 4767881104709.517 -46657636051.49876
103.69665338826903 10268.714397740425 4768071816666.09 -46596691482.32171
103.83409884175238 10214.838808593015 4768262283405.769 -46535825152.723595
103.971726473272 10161.245376500085 4768452505234.385 -46475036965.48292
104.10953652429704 10107.932627058313 4768642482457.416 -46414326823.49097
104.24752923661674 10054.899093547192 4768832215379.983 -46353694629.75034
104.38570485234077 10002.14331688915 4769021704306.851 -46293140287.376396
104.5240636138997 9949.663845609854 4769210949542.428 -46232663699.59631
104.6626057640455 9897.459235798697 4769399951390.768 -46172264769.74882
104.80133154585182 9845.528051069574 4769588710155.569 -46111943401.28474
104.94024120271466 9793.868862521738 4769777226140.178 -46051699497.766335
105.07933497835226 9742.4802487011 4769965499647.584 -45991532962.86723
105.21861311680625 9691.360795561302 4770153530980.422 -45931443700.37289
105.35807586244162 9640.509096425421 4770341320440.977 -45871431614.1797
105.49772345994725 9589.923751947648 4770528868331.178 -45811496608.29516
105.63755615433634 9539.603370075221 4770716174952.602 -45751638586.838425
105.77757419094684 9489.546566010556 4770903240606.473 -45691857454.039154
105.91777781544188 9439.751962173545 4771090065593.665 -45632153114.23806
106.05816727381024 9390.218188164074 4771276650214.698 -45572525471.886566
106.19874281236673 9340.943880724744 4771462994769.741 -45512974431.54681
106.33950467775261 9291.927683703765 4771649099558.613 -45453499897.89164
106.48045311693609 9243.168248018048 4771834964880.782 -45394101775.70423
106.62158837721283 9194.664231616429 4772020591035.365 -45334779969.8781
106.76291070620593 9146.414299443339 4772205978321.129 -45275534385.41692
106.90442035186703 9098.417123402194 4772391127036.491 -45216364927.434555
107.04611756247631 9050.671382319428 4772576037479.521 -45157271501.155136
107.18800258664307 9003.17576190846 4772760709947.9375 -45098254011.9125
107.33007567330607 8955.928954733954 4772945144739.112 -45039312365.150406
107.47233707173406 8908.929660176202 4773129342150.066 -44980446466.42226
107.6147870315262 8862.176584395711 4773313302477.476 -44921656221.39104
107.75742580261247 8815.668440297999 4773497026017.665 -44862941535.8293
107.9002536352541 8769.403947498546 4773680513066.617 -44804302315.61887
108.04327078004407 8723.38183228791 4773863763919.964 -44745738466.75135
108.18647748790747 8677.600827597083 4774046778872.991 -44687249895.327
108.32987401010202 8632.059672962958 4774229558220.64 -44628836507.55525
108.47346059821854 8586.757114493994 4774412102257.504 -44570498209.75465
108.61723750418102 8541.691904836189 4774594411277.832 -44512234908.35267
108.76120498024768 8496.862803138922 4774776485575.528 -44454046509.88553
108.90536327901103 8452.26857502127 4774958325444.151 -44395932920.99819
109.04971265339832 8407.907992538396 4775139931176.915 -44337894048.4436
109.19425335667205 8363.779834148077 4775321303066.691 -44279929799.08398
109.33898564243047 8319.882884677421 4775502441406.005 -44222040079.88932
109.4839097646079 8276.215935289809 4775683346487.04 -44164224797.93811
109.62902597747527 8232.777783451922 4775864018601.637 -44106483860.41711
109.77433453564052 8189.567232901019 4776044458041.292 -44048817174.62058
109.91983569404907 8146.5830936123275 4776224665097.159 -43991224647.951385
110.06552970798425 8103.824181766629 4776404640060.053 -43933706187.91976
110.2114168330679 8061.289319717979 4776584383220.444 -43876261702.143616
110.3574973252603 8018.977335961751 4776763894868.461 -43818891098.34889
110.50377144086133 7976.887065102523 4776943175293.895 -43761594284.36873
110.65023943651052 7935.017347822442 4777122224786.189 -43704371168.1436
110.79690156918753 7893.367030849624 4777301043634.456 -43647221657.72155
110.94375809621262 7851.934966926713 4777479632127.461 -43590145661.25757
111.09080927524714 7810.720014779629 4777657990553.632 -43533143087.01412
111.23805536429397 7769.721039086448 4777836119201.058 -43476213843.360054
111.38549662169794 7728.936910446484 4778014018357.488 -43419357838.77157
111.53313330614633 7688.36650534949 4778191688310.333 -43362574981.83145
111.68096567666923 7648.008706145065 4778369129346.667 -43305865181.229324
111.82899399264016 7607.862401012151 4778546341753.223 -43249228345.761215
111.97721851377638 7567.926483928763 4778723325816.398 -43192664384.32996
112.1256395001395 7528.199854641794 4778900081822.253 -43136173205.94391
112.2742572121355 7488.68141863716 4779076610056.511 -43079754719.718765
112.42307191051584 7449.370087109762 4779252910804.557 -43023408834.87537
112.57208385637753 7410.264776933937 4779428984351.44 -42967135460.741455
112.7212933111636 7371.364410633901 4779604830981.877 -42910934506.75023
112.87070053666366 7332.667916354362 4779780450980.244 -42854805882.4406
113.02030579501425 7294.174227831323 4779955844630.586 -42798749497.45769
113.17010934869941 7255.882284362977 4780131012216.61 -42742765261.55201
113.32011146055109 7217.79103078081 4780305954021.689 -42686853084.579346
113.47031239374958 7179.899417420817 4780480670328.865 -42631012876.50137
113.62071241182402 7142.206400094893 4780655161420.843 -42575244547.384995
113.77131177865286 7104.7109400623385 4780829427579.993 -42519548007.40179
113.92211075846441 7067.41200400152 4781003469088.356 -42463923166.82903
114.07310961583687 7030.308563981803 4781177286227.638 -42408369936.049
114.22430861569946 6993.399597435339 4781350879279.21 -42352888225.54868
114.37570802333244 6956.684087129297 4781524248524.116 -42297477945.919655
114.52730810436768 6920.161021138092 4781697394243.064 -42242139007.85878
114.67910912478915 6883.829392815774 4781870316716.434 -42186871322.16687
114.83111135093336 6847.688200768585 4782043016224.27 -42131674799.74969
114.98331504948985 6811.736448827624 4782215493046.288 -42076549351.617096
115.13572048750163 6775.973146021696 4782387747461.876 -42021494888.88335
115.28832793236568 6740.397306550262 4782559779750.086 -41966511322.76697
115.44113765183336 6705.007949756557 4782731590189.6455 -41911598564.59053
115.594149914011 6669.804100100813 4782903179058.949 -41856756525.780266
115.74736498736021 6634.784787133683 4783074546636.064 -41801985117.86662
115.90078314069862 6599.949045469697 4783245693198.729 -41747284252.483925
116.05440464319979 6565.295914761051 4783416619024.351 -41692653841.36987
116.20822976439437 6530.824439671243 4783587324390.013 -41638093796.36567
116.3622587741702 6496.5336698491 4783757809572.467 -41583604029.41628
116.51649194277283 6462.422659902826 4783928074848.141 -41529184452.5699
116.670929540806 6428.490469374201 4784098120493.131 -41474834977.97787
116.82557183923213 6394.73616271292 4784267946783.211 -41420555517.894646
116.98041910937278 6361.158809251056 4784437553993.825 -41366345984.67808
117.13547162290912 6327.757483177663 4784606942400.094 -41312206290.788506
117.29072965188247 6294.531263513507 4784776112276.81 -41258136348.78953
117.4461934686947 6261.479234085926 4784945063898.441 -41204136071.34719
117.60186334610873 6228.600483503831 4785113797539.13 -41150205371.23021
117.75773955724914 6195.894105132795 4785282313472.695 -41096344161.30985
117.91382237560218 6163.359197070408 4785450611972.63 -41042552354.55984
118.07011207501694 6130.994862121511 4785618693312.104 -40988829864.056305
118.22660892970535 6098.8002077737965 4785786557763.96 -40935176602.97769
118.38331321424285 6066.774346173417 4785954205600.724 -40881592484.60404
118.54022520356874 6034.916394100762 4786121637094.592 -40828077422.31813
118.69734517298681 6003.225472946317 4786288852517.441 -40774631329.60402
118.85467339816574 5971.700708686695 4786455852140.825 -40721254120.048134
119.01221015513954 5940.341231860778 4786622636235.976 -40667945707.33838
119.16995572030817 5909.146177545948 4786789205073.801 -40614706005.26412
119.32791037043789 5878.114685334495 4786955558924.891 -40561534927.71615
119.48607438266184 5847.245899310111 4787121698059.51 -40508432388.68714
119.64444803448045 5816.538968024524 4787287622747.606 -40455398302.270874
119.80303160376212 5785.99304447421 4787453333258.806 -40402432582.662094
119.96182536874316 5755.607286077369 4787618829862.411 -40349535144.15691
120.12082960802907 5725.380854650759 4787784112827.41 -40296705901.15228
120.28004460059448 5695.312916386906 4787949182422.468 -40243944768.14607
120.43947062578378 5665.402641831315 4788114038915.932 -40191251659.73733
120.59910796331167 5635.649205859784 4788278682575.829 -40138626490.62506
120.75895689326352 5606.051787655909 4788443113669.87 -40086069175.60964
120.91901769609602 5576.609570688619 4788607332465.445 -40033579629.591324
121.07929065263754 5547.3217426899055 4788771339229.628 -39981157767.571106
121.23977604408871 5518.187495632611 4788935134229.175 -39928803504.650345
121.40047415202287 5489.206025708365 4789098717730.524 -39876516756.03021
121.56138525838654 5460.376533305626 4789262089999.798 -39824297437.012184
121.72250964550012 5431.698222987798 4789425251302.801 -39772145462.9977
121.88384759605783 5403.170303471604 4789588201905.021 -39720060749.48823
122.04539939312895 5374.791987605327 4789750942071.635 -39668043212.084816
122.2071653201578 5346.562492347391 4789913472067.496 -39616092766.48838
122.36914566096446 5318.481038744931 4790075792157.149 -39564209328.49914
122.53134069974517 5290.546851912525 4790237902604.821 -39512392814.017075
122.69375072107287 5262.7591610110085 4790399803674.424 -39460643139.04137
122.85637600989764 5235.11719922642 4790561495629.557 -39408960219.670685
123.01921685154731 5207.620203749027 4790722978733.505 -39357343972.10247
123.18227353172789 5180.267415752487 4790884253249.237 -39305794312.63381
123.34554633652404 5153.058080373124 4791045319439.414 -39254311157.66031
123.50903555239965 5125.991446689267 4791206177566.379 -39202894423.67678
123.67274146619832 5099.066767700749 4791366827892.163 -39151544027.276474
123.83666436514392 5072.2833003084625 4791527270678.488 -39100259885.15153
124.00080453684069 5045.6403052941205 4791687506186.76 -39049041914.09273
124.16516226927445 5019.137047299937 4791847534678.076 -38997890030.98907
124.32973785081258 4992.772794808606 4792007356413.222 -38946804152.82808
124.49453157020471 4966.546820123274 4792166971652.669 -38895784196.695755
124.65954371658319 4940.458399347658 4792326380656.583 -38844830079.77596
124.82477457946356 4914.5068123662495 4792485583684.815 -38793941719.35068
124.99022444874518 4888.691342824621 4792644580996.909 -38743119032.79994
125.15589361471159 4863.011278109848 4792803372852.097 -38692361937.6018
125.32178236803111 4837.465909331022 4792961959509.304 -38641670351.331764
125.48789099975734 4812.054531299868 4793120341227.143 -38591044191.66325
125.65421980132965 4786.7764425114565 4793278518263.921 -38540483376.36704
125.82076906457382 4761.63094512501 4793436490877.636 -38489987823.31173
125.98753908170207 4736.617344944892 4793594259325.976 -38439557450.46299
126.15453014531428 4711.734951401504 4793751823866.323 -38389192175.883896
126.32174254839808 4686.983077532487 4793909184755.752 -38338891917.734726
126.48917658432941 4662.361039963903 4794066342251.029 -38288656594.2726
126.65683254687308 4637.868158891553 4794223296608.616 -38238486123.85203
126.82471073018326 4613.503758062382 4794380048084.665 -38188380424.923996
126.99281142880402 4589.26716475598 4794536596935.023 -38138339416.036476
127.16113493766984 4565.157709766187 4794692943415.234 -38088363015.833885
127.32968155210611 4541.174727382771 4794849087780.534 -38038451143.05781
127.49845156782968 4517.317555373249 4795005030285.853 -37988603716.5456
127.66744528094931 4493.585534964741 4795160771185.816 -37938820655.231445
127.8366629879663 4469.97801082597 4795316310734.748 -37889101878.1455
128.00610498577507 4446.494331049292 4795471649186.664 -37839447304.41432
128.17577157166315 4423.133847132957 4795626786795.278 -37789856853.26074
128.34566304331247 4399.895913963255 4795781723814.0 -37740330444.00331
128.5157796987995 4376.779889796917 4795936460495.937 -37690867996.05639
128.68612183659565 4353.785136243566 4796090997093.892 -37641469428.93009
128.85668975556808 4330.911018248225 4796245333860.365 -37592134662.230484
129.02748375498004 4308.15690407396 4796399471047.558 -37542863615.65901
129.19850413449137 4285.522165284583 4796553408907.364 -37493656209.01275
129.3697511941592 4263.006176727454 4796707147691.381 -37444512362.1843
129.5412252344383 4240.608316516379 4796860687650.901 -37395431995.161
129.7129265561817 4218.327966014584 4797014029036.917 -37346415028.02615
129.88485546064123 4196.164509817797 4797167172100.121 -37297461380.95746
130.05701224946813 4174.117335737368 4797320117090.904 -37248570974.22789
130.22939722471304 4152.185834783604 4797472864259.358 -37199743728.20566
130.40201068882737 4130.369401148986 4797625413855.274 -37150979563.3533
130.57485294466332 4108.667432191654 4797777766128.146 -37102278400.22811
130.74792429547443 4087.079328418907 4797929921327.165 -37053640159.48229
130.92122504491627 4065.604493470774 4798081879701.227 -37005064761.86211
131.09475549704683 4044.24233410371 4798233641498.925 -36956552128.20869
131.26851595632715 4022.9922601743406 4798385206968.558 -36908102179.45709
131.44250672762183 4001.85368462331 4798536576358.126 -36859714836.636894
131.61672811619954 3980.826023459216 4798687749915.33 -36811390020.87179
131.79118042773354 3959.908695742615 4798838727887.577 -36763127653.37906
131.9658639683023 3939.101123570116 4798989510521.973 -36714927655.47056
132.14077904438997 3918.402732058564 4799140098065.329 -36666789948.551384
132.315925962887 3897.812949329285 4799290490764.161 -36618714454.120544
132.49130503109032 3877.3312064924767 4799440688864.688 -36570701093.771065
132.6669165567045 3856.9569376315453 4799590692612.834 -36522749789.18868
132.84276084784182 3836.6895797876864 4799740502254.225 -36474860462.15352
133.01883821302297 3816.528572944425 4799890118034.194 -36427033034.53814
133.1951489611776 3796.4733600122972 4800039540197.781 -36379267428.30909
133.37169340164476 3776.523386813597 4800188768989.7295 -36331563565.52557
133.5484718441736 3756.678102067184 4800337804654.488 -36283921368.3401
133.72548459892374 3736.9369573734048 4800486647436.213 -36236340758.99801
133.902731976466 3717.299407199054 4800635297578.767 -36188821659.83736
134.08021428778275 3697.764908862442 4800783755325.719 -36141363993.28943
134.25793184426865 3678.3329225185325 4800932020920.345 -36093967681.8776
134.43588495773116 3659.0029111441413 4801080094605.63 -36046632648.218124
134.61407394039065 3639.774340523278 4801227976624.264 -35999358815.019585
134.79249910488173 3620.646679232431 4801375667218.648 -35952146105.08297
134.97116076425326 3601.6193986260623 4801523166630.891 -35904994441.30177
135.15005923196904 3582.691972822117 4801670475102.807 -35857903746.66107
135.32919482190835 3563.8638786876136 4801817592875.924 -35810873944.23883
135.50856784836645 3545.134595824317 4801964520191.477 -35763904957.20427
135.6881786260553 3526.503606554466 4802111257290.409 -35716996708.81883
135.86802747010387 3507.970395906614 4802257804413.376 -35670149122.435684
136.04811469605892 3489.5344516014948 4802404161800.744 -35623362121.49984
136.2284406198854 3471.195264038001 4802550329692.587 -35576635629.54765
136.40900555796705 3452.952326279219 4802696308328.692 -35529969570.207275
136.58980982710702 3434.8051340385323 4802842097948.558 -35483363867.19777
136.77085374452844 3416.753185665798 4802987698791.391 -35436818444.32992
136.95213762787455 3398.795982133642 4803133111096.114 -35390333225.50594
137.13366179520997 3380.933027023716 4803278335101.36 -35343908134.71854
137.31542656502083 3363.163826513135 4803423371045.474 -35297543096.051674
137.49743225621532 3345.487889360941 4803568219166.515 -35251238033.680336
137.67967918812437 3327.9047268946324 4803712879702.252 -35204992871.87041
137.8621676805022 3310.413852996767 4803857352890.172 -35158807534.978386
138.04489805352682 3293.014784091652 4804001638967.473 -35112681947.451584
138.22787062780063 3275.7070391320744 4804145738171.065 -35066616033.82755
138.41108572435093 3258.4901395861284 4804289650737.577 -35020609718.73433
138.59454366463058 3241.3636094240865 4804433376903.349 -34974662926.89032
138.77824477051848 3224.3269751053617 4804576916904.436 -34928775583.10461
138.96218936432038 3207.3797655654994 4804720270976.611 -34882947612.27571
139.14637776876873 3190.5215122033296 4804863439355.359 -34837178939.39306
139.33081030702414 3173.7517488680433 4805006422275.884 -34791469489.53514
139.51548730267555 3157.070011846441 4805149219973.103 -34745819187.87115
139.7004090797407 3140.475839850239 4805291832681.651 -34700227959.65934
139.8855759626668 3123.9687740034033 4805434260635.88 -34654695730.2483
140.07098827633112 3107.5483578295684 4805576504069.859 -34609222425.07557
140.25664634604158 3091.2141372395267 4805718563217.374 -34563807969.6689
140.4425504975372 3074.9656605187743 4805860438311.928 -34518452289.644646
140.62870105698886 3058.8024783151277 4806002129586.743 -34473155310.70929
140.81509835099968 3042.7241436263957 4806143637274.758 -34427916958.657776
141.0017427066057 3026.7302117881295 4806284961608.633 -34382737159.374855
141.18863445127644 3010.820240461426 4806426102820.743 -34337615838.833622
141.3757739129156 2994.9937896207794 4806567061143.186 -34292552923.09656
141.5631614198611 2979.2504215420686 4806707836807.777 -34247548338.315067
141.75079730088646 2963.589700790479 4806848430046.052 -34202602010.728664
141.93868188520082 2948.0111942086055 4806988841089.267 -34157713866.66616
142.1268155024497 2932.5144709045644 4807129070168.3955 -34112883832.544777
142.31519848271554 2917.0991022401627 4807269117514.138 -34068111834.870068
142.50383115651832 2901.7646618191607 4807408983356.908 -34023397800.23589
142.69271385481605 2886.5107254755603 4807548667926.848 -33978741655.32435
142.88184690900545 2871.336871261978 4807688171453.816 -33934143326.906025
143.0712306509225 2856.2426794380613 4807827494167.3955 -33889602741.83937
143.26086541284297 2841.2277324589877 4807966636296.891 -33845119827.070675
143.45075152748313 2826.2916149639946 4808105598071.328 -33800694509.634533
143.6408893280003 2811.4339137649868 4808244379719.458 -33756326716.652992
143.83127914799297 2796.654217835241 4808382981469.753 -33712016375.335857
144.02192132150233 2781.95211829805 4808521403550.41 -33667763412.980736
144.21281618301205 2767.3272084155724 4808659646189.347 -33623567756.972588
144.40396406744924 2752.7790835776395 4808797709614.21 -33579429334.783897
144.5953653101849 2738.307341290669 4808935594052.365 -33535348073.97436
144.78702024703452 2723.9115811666106 4809073299730.906 -33491323902.191093
144.97892921425878 2709.5914049119647 4809210826876.65 -33447356747.16807
145.17109254856402 2695.346416316853 4809348175716.142 -33403446536.726578
145.3635105871028 2681.1762212441445 4809485346475.646 -33359593198.774662
145.5561836674747 2667.080427618638 4809622339381.16 -33315796661.30756
145.74911212772668 2653.058645416304 4809759154658.401 -33272056852.406914
145.94229630635388 2639.1104866535743 4809895792532.817 -33228373700.241444
146.13573654229978 2625.235565376725 4810032253229.581 -33184747133.065975
146.32943317495747 2611.4334976512314 4810168536973.593 -33141177079.22225
146.52338654416974 2597.7039015512714 4810304643989.4795 -33097663467.138218
146.71759699022985 2584.0463971492245 4810440574501.596 -33054206225.328217
146.91206485388216 2570.460606505248 4810576328734.024 -33010805282.392906
147.10679047632254 2556.9461536569065 4810711906910.577 -32967460567.018703
147.3017741991992 2543.50266460885 4810847309254.792 -32924172007.97826
147.4970163646132 2530.1297673225376 4810982535989.9375 -32880939534.130398
147.69251731511895 2516.827091706042 4811117587339.011 -32837763074.41955
147.88827739372502 2503.594269603875 4811252463524.738 -32794642557.87594
148.08429694389451 2490.43093478689 4811387164769.577 -32751577913.615303
148.28057630954584 2477.336722942221 4811521691295.711 -32708569070.839344
148.4771158350534 2464.3112716632736 4811656043325.058 -32665615958.83485
148.67391586524758 2451.3542204398177 4811790221079.263 -32622718506.974327
148.8709767454163 2438.4652106480207 4811924224779.704 -32579876644.71518
